speaker_id,term_id,n,c,tf,tfidf
228,1755,12,1,0.013513513513513514,0.0
228,1774,1,1,0.0011261261261261261,4.006323678062627e-05
228,1791,3,1,0.0033783783783783786,0.001287798251952425
228,1811,1,1,0.0011261261261261261,0.0014081306332307366
228,1814,4,1,0.0045045045045045045,0.0004697836334714231
228,1816,1,1,0.0011261261261261261,0.00019283643723115896
228,1819,9,1,0.010135135135135136,0.00036056913102563645
228,1827,21,1,0.02364864864864865,0.0
228,1830,1,1,0.0011261261261261261,0.001318962563357285
228,1837,12,1,0.013513513513513514,0.00020123723515331205
228,1839,3,1,0.0033783783783783786,0.001327998330667654
228,1841,10,1,0.01126126126126126,0.00011115713993574603
228,1844,2,1,0.0022522522522522522,0.00010427932354272346
228,1850,1,1,0.0011261261261261261,0.0005484144242634647
228,1851,2,1,0.0022522522522522522,0.001000540604335601
228,1853,2,1,0.0022522522522522522,0.0012036411231398532
228,1859,5,1,0.00563063063063063,5.557856996787302e-05
228,1862,3,1,0.0033783783783783786,0.0
228,1867,2,1,0.0022522522522522522,0.00010427932354272346
228,1881,1,1,0.0011261261261261261,0.0008708319229608464
228,1892,1,1,0.0011261261261261261,7.72256918514881e-05
228,1898,1,1,0.0011261261261261261,0.001318962563357285
228,1903,11,1,0.012387387387387387,6.078905342588538e-05
228,1904,1,1,0.0011261261261261261,0.000301969334762754
228,1908,3,1,0.0033783783783783786,0.0021188199726722753
228,1909,4,1,0.0045045045045045045,0.00041467346943083037
228,1913,39,1,0.04391891891891892,0.0
228,1915,11,1,0.012387387387387387,0.0001844674655572027
229,6,26,1,0.013184584178498986,0.0
229,11,10,1,0.005070993914807302,2.4885063360771812e-05
229,20,6,1,0.0030425963488843813,0.005015294151057601
229,36,2,1,0.0010141987829614604,0.00015217997686747578
229,38,2,1,0.0010141987829614604,0.0003102812679094578
229,48,2,1,0.0010141987829614604,0.0005772604106828668
229,52,6,1,0.0030425963488843813,3.0032720161138687e-05
229,64,2,1,0.0010141987829614604,0.0004789743934333168
229,71,22,1,0.011156186612576065,0.0
229,79,2,1,0.0010141987829614604,0.0002367004695842937
229,82,4,1,0.002028397565922921,0.0023757378423149476
229,85,4,1,0.002028397565922921,0.0002501322595214734
229,86,6,1,0.0030425963488843813,0.0011960066101753312
229,96,2,1,0.0010141987829614604,0.0008146673133536255
229,99,10,1,0.005070993914807302,0.0
229,102,2,1,0.0010141987829614604,0.0005772604106828668
229,106,2,1,0.0010141987829614604,0.00019626283060083304
229,108,4,1,0.002028397565922921,0.0006615430349837979
229,110,2,1,0.0010141987829614604,0.0006801586264625596
229,115,2,1,0.0010141987829614604,0.001366460461781897
229,117,4,1,0.002028397565922921,0.0001745783905161397
229,135,2,1,0.0010141987829614604,0.0002367004695842937
229,140,2,1,0.0010141987829614604,0.0016717647170192004
229,145,8,1,0.004056795131845842,0.005465841847127588
229,146,2,1,0.0010141987829614604,1.0010906720379562e-05
229,153,4,1,0.002028397565922921,0.0006408145052035015
229,159,4,1,0.002028397565922921,0.002732920923563794
229,172,2,1,0.0010141987829614604,0.0008146673133536255
229,175,2,1,0.0010141987829614604,0.001977068972256504
229,178,2,1,0.0010141987829614604,0.0006801586264625596
229,190,4,1,0.002028397565922921,2.0021813440759124e-05
229,224,4,1,0.002028397565922921,2.0021813440759124e-05
229,230,2,1,0.0010141987829614604,0.0011878689211574738
229,236,12,1,0.006085192697768763,6.006544032227737e-05
229,246,6,1,0.0030425963488843813,0.0002086503479638583
229,253,12,1,0.006085192697768763,0.002249126227351537
229,262,10,1,0.005070993914807302,0.005939344605787369
229,264,4,1,0.002028397565922921,0.001629334626707251
229,282,6,1,0.0030425963488843813,0.00015749365726512585
229,350,2,1,0.0010141987829614604,0.00024525337783669007
229,356,2,1,0.0010141987829614604,0.00019626283060083304
229,401,2,1,0.0010141987829614604,0.0016717647170192004
229,411,6,1,0.0030425963488843813,0.0033599147057727864
229,416,32,1,0.016227180527383367,0.0015924001286139963
229,418,2,1,0.0010141987829614604,0.0008473089800589005
229,431,2,1,0.0010141987829614604,0.0006155855231467612
229,444,44,1,0.02231237322515213,0.0
229,447,2,1,0.0010141987829614604,0.00013168972728503457
229,449,2,1,0.0010141987829614604,4.977012672154363e-06
229,455,2,1,0.0010141987829614604,0.0005420047248215972
229,469,2,1,0.0010141987829614604,0.0004789743934333168
229,490,4,1,0.002028397565922921,0.00023708132644761963
229,522,2,1,0.0010141987829614604,0.0008473089800589005
229,525,4,1,0.002028397565922921,0.0005624587194912684
229,558,6,1,0.0030425963488843813,0.0015280891743489663
229,569,2,1,0.0010141987829614604,0.001977068972256504
229,571,2,1,0.0010141987829614604,0.001977068972256504
229,577,4,1,0.002028397565922921,0.0011185598336163798
229,584,2,1,0.0010141987829614604,0.0008473089800589005
229,586,2,1,0.0010141987829614604,0.0014931731763947772
229,591,4,1,0.002028397565922921,0.002732920923563794
229,593,2,1,0.0010141987829614604,0.0006801586264625596
229,594,6,1,0.0030425963488843813,0.005015294151057601
229,599,2,1,0.0010141987829614604,0.00011854066322380982
229,606,4,1,0.002028397565922921,0.0033435294340384007
229,617,2,1,0.0010141987829614604,3.074230656068852e-05
229,625,2,1,0.0010141987829614604,0.001977068972256504
229,641,2,1,0.0010141987829614604,0.00035226167882043653
229,643,2,1,0.0010141987829614604,0.0014931731763947772
229,653,8,1,0.004056795131845842,0.0006655585056151958
229,658,4,1,0.002028397565922921,0.0009010953921399732
229,663,6,1,0.0030425963488843813,0.00017432678687961164
229,667,2,1,0.0010141987829614604,0.00024525337783669007
229,668,4,1,0.002028397565922921,2.0021813440759124e-05
229,669,2,1,0.0010141987829614604,0.0011878689211574738
229,670,10,1,0.005070993914807302,7.551498682223677e-05
229,676,2,1,0.0010141987829614604,0.001977068972256504
229,680,2,1,0.0010141987829614604,6.379237471848979e-05
229,690,6,1,0.0030425963488843813,0.00052101041458804
229,693,2,1,0.0010141987829614604,0.00022831048381756974
229,697,12,1,0.006085192697768763,0.0015238539694253184
229,704,2,1,0.0010141987829614604,0.0016717647170192004
229,705,2,1,0.0010141987829614604,0.001366460461781897
229,713,20,1,0.010141987829614604,0.0
229,715,6,1,0.0030425963488843813,0.0015280891743489663
229,716,4,1,0.002028397565922921,0.0022399431371818578
229,723,4,1,0.002028397565922921,0.0007973377401168874
229,729,10,1,0.005070993914807302,0.0010599762532995383
229,731,2,1,0.0010141987829614604,0.00022007732943402056
229,734,6,1,0.0030425963488843813,0.00218744752109525
229,761,4,1,0.002028397565922921,5.093452450919093e-05
229,772,84,1,0.04259634888438134,0.0
229,774,8,1,0.004056795131845842,0.001365542190365831
229,775,2,1,0.0010141987829614604,0.00038660069226969347
229,776,16,1,0.008113590263691683,8.00872537630365e-05
229,785,22,1,0.011156186612576065,0.00011011997392417519
229,820,2,1,0.0010141987829614604,0.0004110770408667719
229,831,6,1,0.0030425963488843813,0.0
229,833,2,1,0.0010141987829614604,0.001977068972256504
229,836,54,1,0.02738336713995943,0.0
229,843,4,1,0.002028397565922921,8.29715776191948e-05
229,858,28,1,0.014198782961460446,6.967817741016107e-05
229,869,2,1,0.0010141987829614604,0.00017367013819601334
229,876,10,1,0.005070993914807302,0.00010127322987129854
229,884,2,1,0.0010141987829614604,0.00013168972728503457
229,885,2,1,0.0010141987829614604,0.0016717647170192004
229,888,2,1,0.0010141987829614604,0.00027195615544556344
229,907,2,1,0.0010141987829614604,0.00011211046238099133
229,912,2,1,0.0010141987829614604,0.001977068972256504
229,915,24,1,0.012170385395537525,0.0
229,928,2,1,0.0010141987829614604,0.0004110770408667719
229,930,14,1,0.007099391480730223,0.0010167040858287822
229,933,8,1,0.004056795131845842,0.0014090467152817461
229,939,2,1,0.0010141987829614604,0.0004110770408667719
229,944,2,1,0.0010141987829614604,0.001977068972256504
229,948,4,1,0.002028397565922921,2.0021813440759124e-05
229,958,4,1,0.002028397565922921,0.0003473402763920267
229,959,2,1,0.0010141987829614604,0.00065756593405774
229,974,6,1,0.0030425963488843813,0.0004565399306024273
229,975,6,1,0.0030425963488843813,4.5308992093342056e-05
229,976,6,1,0.0030425963488843813,0.0008721060090162435
229,978,2,1,0.0010141987829614604,0.0011878689211574738
229,981,2,1,0.0010141987829614604,0.0011878689211574738
229,998,6,1,0.0030425963488843813,0.00052101041458804
229,1005,4,1,0.002028397565922921,0.0025363488890646937
229,1015,2,1,0.0010141987829614604,0.00013841445233474364
229,1020,2,1,0.0010141987829614604,0.00034138554759145773
229,1021,2,1,0.0010141987829614604,0.00065756593405774
229,1029,2,1,0.0010141987829614604,0.00036341318419717394
229,1030,2,1,0.0010141987829614604,0.00042384491846111325
229,1032,2,1,0.0010141987829614604,0.0012681744445323469
229,1040,10,1,0.005070993914807302,0.00012733631127297734
229,1042,12,1,0.006085192697768763,0.0
229,1053,16,1,0.008113590263691683,0.0014485841379534977
229,1064,10,1,0.005070993914807302,0.002710023624107986
229,1069,4,1,0.002028397565922921,0.0005257483298507081
229,1070,6,1,0.0030425963488843813,0.0006121764086370558
229,1071,20,1,0.010141987829614604,0.00030742306560688524
229,1072,4,1,0.002028397565922921,0.002732920923563794
229,1073,2,1,0.0010141987829614604,0.0016717647170192004
229,1082,10,1,0.005070993914807302,0.00015371153280344262
229,1090,4,1,0.002028397565922921,0.00018672922964228062
229,1091,38,1,0.019269776876267748,0.0002869569499244997
229,1093,14,1,0.007099391480730223,7.007634704265694e-05
229,1099,16,1,0.008113590263691683,0.0
229,1102,92,1,0.04665314401622718,0.0
229,1105,12,1,0.006085192697768763,0.00021648775412492572
229,1121,4,1,0.002028397565922921,0.00015076824189292652
229,1122,2,1,0.0010141987829614604,0.001977068972256504
229,1130,6,1,0.0030425963488843813,3.0032720161138687e-05
229,1133,4,1,0.002028397565922921,0.0005439123108911269
229,1136,2,1,0.0010141987829614604,0.0010611562065445937
229,1137,6,1,0.0030425963488843813,0.00026186758577420957
229,1141,2,1,0.0010141987829614604,0.0016717647170192004
229,1151,2,1,0.0010141987829614604,0.0008825646659201704
229,1155,2,1,0.0010141987829614604,0.0014931731763947772
229,1170,28,1,0.014198782961460446,0.013480182650130608
229,1171,2,1,0.0010141987829614604,0.0012681744445323469
229,1181,4,1,0.002028397565922921,0.0014582983473968335
229,1200,2,1,0.0010141987829614604,0.001366460461781897
229,1208,2,1,0.0010141987829614604,0.0008146673133536255
229,1226,2,1,0.0010141987829614604,0.0007039731252957472
229,1235,2,1,0.0010141987829614604,0.0005420047248215972
229,1259,2,1,0.0010141987829614604,0.00035226167882043653
229,1262,8,1,0.004056795131845842,0.001365542190365831
229,1263,2,1,0.0010141987829614604,0.0006801586264625596
229,1265,2,1,0.0010141987829614604,0.001366460461781897
229,1266,2,1,0.0010141987829614604,0.00038660069226969347
229,1268,4,1,0.002028397565922921,0.002732920923563794
229,1271,2,1,0.0010141987829614604,0.001977068972256504
229,1272,10,1,0.005070993914807302,0.0013597807772278174
229,1274,2,1,0.0010141987829614604,0.0005253815846713239
229,1276,4,1,0.002028397565922921,0.0
229,1277,2,1,0.0010141987829614604,0.0010092773805330506
229,1281,4,1,0.002028397565922921,0.0005439123108911269
229,1285,10,1,0.005070993914807302,0.0006253306488036834
229,1290,4,1,0.002028397565922921,0.0013603172529251192
229,1292,2,1,0.0010141987829614604,0.0014931731763947772
229,1313,8,1,0.004056795131845842,0.0006946805527840534
229,1317,2,1,0.0010141987829614604,0.0007291491736984168
229,1359,6,1,0.0030425963488843813,9.222691968206556e-05
229,1382,26,1,0.013184584178498986,0.0
229,1392,2,1,0.0010141987829614604,0.0002907020030054145
229,1403,6,1,0.0030425963488843813,0.0014817201077463186
229,1412,2,1,0.0010141987829614604,0.001977068972256504
229,1419,2,1,0.0010141987829614604,0.0011878689211574738
229,1428,2,1,0.0010141987829614604,0.0011878689211574738
229,1439,4,1,0.002028397565922921,0.0005439123108911269
229,1469,4,1,0.002028397565922921,9.954025344308725e-06
229,1476,2,1,0.0010141987829614604,0.0016717647170192004
229,1494,44,1,0.02231237322515213,0.0
229,1502,6,1,0.0030425963488843813,0.0003556219896714294
229,1505,2,1,0.0010141987829614604,6.379237471848979e-05
229,1511,4,1,0.002028397565922921,6.148461312137704e-05
229,1512,2,1,0.0010141987829614604,0.0009208897783840647
229,1513,2,1,0.0010141987829614604,0.0007842786486706203
229,1514,6,1,0.0030425963488843813,0.0012332311226003157
229,1519,2,1,0.0010141987829614604,0.0005960062582427178
229,1534,2,1,0.0010141987829614604,0.001977068972256504
229,1542,4,1,0.002028397565922921,0.0007045233576408731
229,1552,2,1,0.0010141987829614604,0.001366460461781897
229,1557,2,1,0.0010141987829614604,0.0016717647170192004
229,1569,2,1,0.0010141987829614604,0.001977068972256504
229,1585,2,1,0.0010141987829614604,0.0010092773805330506
229,1586,2,1,0.0010141987829614604,0.0010611562065445937
229,1587,2,1,0.0010141987829614604,0.001977068972256504
229,1592,4,1,0.002028397565922921,0.00016259287406478003
229,1597,2,1,0.0010141987829614604,0.001977068972256504
229,1601,2,1,0.0010141987829614604,0.0016717647170192004
229,1605,10,1,0.005070993914807302,0.0019933443502922186
229,1610,4,1,0.002028397565922921,8.29715776191948e-05
229,1619,2,1,0.0010141987829614604,0.001977068972256504
229,1621,2,1,0.0010141987829614604,0.00026287416492535404
229,1626,2,1,0.0010141987829614604,0.001977068972256504
229,1627,2,1,0.0010141987829614604,0.001977068972256504
229,1635,2,1,0.0010141987829614604,0.001977068972256504
229,1645,2,1,0.0010141987829614604,6.379237471848979e-05
229,1648,22,1,0.011156186612576065,0.0
229,1650,50,1,0.02535496957403651,0.0
229,1653,2,1,0.0010141987829614604,0.0002812293597456342
229,1655,4,1,0.002028397565922921,0.0004734009391685874
229,1656,4,1,0.002028397565922921,0.00022422092476198267
229,1658,4,1,0.002028397565922921,0.0002904868816653663
229,1661,2,1,0.0010141987829614604,0.00038660069226969347
229,1662,4,1,0.002028397565922921,0.00030435995373495156
229,1663,10,1,0.005070993914807302,0.00012733631127297734
229,1664,2,1,0.0010141987829614604,0.00036341318419717394
229,1667,18,1,0.009127789046653144,0.0
229,1688,12,1,0.006085192697768763,0.0007503967785644201
229,1694,40,1,0.02028397565922921,0.0
229,1695,4,1,0.002028397565922921,9.391484716626616e-05
229,1704,2,1,0.0010141987829614604,0.00017367013819601334
229,1705,8,1,0.004056795131845842,0.004244624826178375
229,1708,2,1,0.0010141987829614604,0.0007842786486706203
229,1740,6,1,0.0030425963488843813,0.0022675558539218704
229,1744,2,1,0.0010141987829614604,0.001366460461781897
229,1747,4,1,0.002028397565922921,0.0014079462505914944
229,1753,6,1,0.0030425963488843813,0.00014087227074939925
229,1755,16,1,0.008113590263691683,0.0
229,1773,2,1,0.0010141987829614604,0.0010092773805330506
229,1774,6,1,0.0030425963488843813,0.00010824387706246286
229,1781,2,1,0.0010141987829614604,0.00021199525065990763
229,1782,10,1,0.005070993914807302,0.001874271856126281
229,1793,2,1,0.0010141987829614604,0.00034138554759145773
229,1804,2,1,0.0010141987829614604,0.0005772604106828668
229,1814,8,1,0.004056795131845842,0.00042309114251787397
229,1815,2,1,0.0010141987829614604,0.00022007732943402056
229,1818,2,1,0.0010141987829614604,0.0010611562065445937
229,1819,16,1,0.008113590263691683,0.0002886503388332343
229,1822,4,1,0.002028397565922921,0.0017651293318403408
229,1827,54,1,0.02738336713995943,0.0
229,1830,2,1,0.0010141987829614604,0.0011878689211574738
229,1831,10,1,0.005070993914807302,0.002394871967166584
229,1837,10,1,0.005070993914807302,7.551498682223677e-05
229,1838,2,1,0.0010141987829614604,0.0008146673133536255
229,1841,18,1,0.009127789046653144,9.009816048341606e-05
229,1844,4,1,0.002028397565922921,9.391484716626616e-05
229,1853,2,1,0.0010141987829614604,0.0005420047248215972
229,1859,6,1,0.0030425963488843813,3.0032720161138687e-05
229,1862,22,1,0.011156186612576065,0.0
229,1867,2,1,0.0010141987829614604,4.695742358313308e-05
229,1875,2,1,0.0010141987829614604,0.0011199715685909289
229,1892,2,1,0.0010141987829614604,6.955011598795277e-05
229,1895,4,1,0.002028397565922921,0.0015117039026145802
229,1903,14,1,0.007099391480730223,3.4839088705080536e-05
229,1904,4,1,0.002028397565922921,0.0005439123108911269
229,1909,4,1,0.002028397565922921,0.00018672922964228062
229,1911,6,1,0.0030425963488843813,0.00288861056788513
229,1913,58,1,0.029411764705882353,0.0
229,1915,38,1,0.019269776876267748,0.0002869569499244997
301,6,16,1,0.01609657947686117,0.0
301,11,6,1,0.006036217303822937,2.962173739282214e-05
301,28,4,1,0.004024144869215292,0.0020846126458186134
301,33,1,1,0.001006036217303823,0.0019611569483349227
301,48,3,1,0.0030181086519114686,0.0017178433549294972
301,52,7,1,0.007042253521126761,6.951235229784683e-05
301,60,1,1,0.001006036217303823,0.00046079307123806854
301,61,1,1,0.001006036217303823,0.0014811556860414995
301,62,1,1,0.001006036217303823,0.00029796528457703134
301,64,1,1,0.001006036217303823,0.00047511946873767647
301,65,1,1,0.001006036217303823,0.0004334769283370476
301,70,2,1,0.002012072434607646,0.0004865590151850633
301,71,19,1,0.019114688128772636,0.0
301,85,3,1,0.0030181086519114686,0.0003721786839358744
301,86,1,1,0.001006036217303823,0.0003954602674825207
301,87,1,1,0.001006036217303823,0.0012579678091638774
301,88,2,1,0.002012072434607646,0.00045294594978696935
301,89,3,1,0.0030181086519114686,0.0008650870471730544
301,96,1,1,0.001006036217303823,0.0008081106347753267
301,99,3,1,0.0030181086519114686,0.0
301,102,1,1,0.001006036217303823,0.0005726144516431658
301,110,1,1,0.001006036217303823,0.000674684512768696
301,111,1,1,0.001006036217303823,0.0008754615297759437
301,117,9,1,0.009054325955734407,0.0007792799987123862
301,119,2,1,0.002012072434607646,0.00045294594978696935
301,131,1,1,0.001006036217303823,0.0003281093724819038
301,146,5,1,0.005030181086519115,4.965168021274773e-05
301,148,1,1,0.001006036217303823,0.0002102890514594255
301,151,1,1,0.001006036217303823,0.0004899315983359725
301,154,1,1,0.001006036217303823,0.00011758661362039887
301,155,1,1,0.001006036217303823,0.0006983073456152986
301,159,1,1,0.001006036217303823,0.0013554627920693667
301,160,3,1,0.0030181086519114686,0.0003527598408611966
301,177,3,1,0.0030181086519114686,0.0012233057212111783
301,178,1,1,0.001006036217303823,0.000674684512768696
301,186,2,1,0.002012072434607646,0.0018269563812609412
301,188,2,1,0.002012072434607646,0.000720976659191979
301,190,2,1,0.002012072434607646,1.9860672085099094e-05
301,224,2,1,0.002012072434607646,1.9860672085099094e-05
301,227,1,1,0.001006036217303823,0.0007232807698859547
301,236,5,1,0.005030181086519115,4.965168021274773e-05
301,251,1,1,0.001006036217303823,0.0016583098702021445
301,257,2,1,0.002012072434607646,0.002962311372082999
301,258,1,1,0.001006036217303823,0.0011109577129081046
301,282,1,1,0.001006036217303823,5.207536755983035e-05
301,287,3,1,0.0030181086519114686,0.00013973848989829742
301,288,1,1,0.001006036217303823,0.001052615713936589
301,350,1,1,0.001006036217303823,0.00024327950759253165
301,356,3,1,0.0030181086519114686,0.000584049751425819
301,386,1,1,0.001006036217303823,0.0003281093724819038
301,394,2,1,0.002012072434607646,0.0007669784357704583
301,398,1,1,0.001006036217303823,0.0008754615297759437
301,403,1,1,0.001006036217303823,0.00047511946873767647
301,444,9,1,0.009054325955734407,0.0
301,449,2,1,0.002012072434607646,9.873912464274049e-06
301,456,1,1,0.001006036217303823,0.0012579678091638774
301,466,1,1,0.001006036217303823,0.00042043369175317677
301,490,3,1,0.0030181086519114686,0.0003527598408611966
301,496,2,1,0.002012072434607646,6.0989767140520895e-05
301,498,1,1,0.001006036217303823,0.0005211531614546534
301,517,1,1,0.001006036217303823,0.001052615713936589
301,525,2,1,0.002012072434607646,0.0005579318887508961
301,531,2,1,0.002012072434607646,0.0010105271132850979
301,532,2,1,0.002012072434607646,0.002221915425816209
301,535,1,1,0.001006036217303823,0.0007232807698859547
301,544,3,1,0.0030181086519114686,0.00126130107525953
301,548,1,1,0.001006036217303823,0.0016583098702021445
301,555,1,1,0.001006036217303823,0.0005912094271904627
301,563,1,1,0.001006036217303823,0.0013554627920693667
301,581,2,1,0.002012072434607646,0.0027109255841387334
301,584,1,1,0.001006036217303823,0.0008404895918894125
301,590,1,1,0.001006036217303823,0.0005211531614546534
301,593,1,1,0.001006036217303823,0.000674684512768696
301,601,1,1,0.001006036217303823,0.0019611569483349227
301,617,6,1,0.006036217303822937,0.00018296930142156268
301,626,1,1,0.001006036217303823,0.0009551207310310994
301,635,1,1,0.001006036217303823,0.00017961568913759418
301,641,4,1,0.004024144869215292,0.0013977062990621748
301,653,4,1,0.004024144869215292,0.0006602018979241279
301,655,1,1,0.001006036217303823,0.0005052635566425489
301,658,1,1,0.001006036217303823,0.000446921557671033
301,663,8,1,0.008048289738430584,0.0004611300117056931
301,668,12,1,0.012072434607645875,0.00011916403251059454
301,670,4,1,0.004024144869215292,5.9925776262958115e-05
301,673,3,1,0.0030181086519114686,0.000473837979315872
301,680,1,1,0.001006036217303823,6.327895520365286e-05
301,690,1,1,0.001006036217303823,0.00017227239060489856
301,696,1,1,0.001006036217303823,0.0016583098702021445
301,697,4,1,0.004024144869215292,0.0010077263674402174
301,709,1,1,0.001006036217303823,0.000674684512768696
301,713,10,1,0.01006036217303823,0.0
301,715,1,1,0.001006036217303823,0.0005052635566425489
301,724,1,1,0.001006036217303823,0.0004334769283370476
301,727,1,1,0.001006036217303823,0.0011783086079087215
301,729,2,1,0.002012072434607646,0.000420578102918851
301,731,1,1,0.001006036217303823,0.00021830608332187553
301,747,1,1,0.001006036217303823,0.00037183743463591816
301,755,1,1,0.001006036217303823,0.0007497686358038109
301,761,4,1,0.004024144869215292,0.00010104917739650355
301,772,40,1,0.04024144869215292,0.0
301,775,1,1,0.001006036217303823,0.00038348921788522916
301,776,7,1,0.007042253521126761,6.951235229784683e-05
301,785,9,1,0.009054325955734407,8.937302438294591e-05
301,805,1,1,0.001006036217303823,0.001052615713936589
301,808,1,1,0.001006036217303823,0.0014811556860414995
301,830,1,1,0.001006036217303823,0.00031782852219851737
301,831,12,1,0.012072434607645875,0.0
301,836,11,1,0.011066398390342052,0.0
301,843,2,1,0.002012072434607646,8.230379832246085e-05
301,854,1,1,0.001006036217303823,0.0005726144516431658
301,858,15,1,0.015090543259557344,7.405434348205536e-05
301,860,1,1,0.001006036217303823,0.0011783086079087215
301,862,1,1,0.001006036217303823,0.0008754615297759437
301,869,5,1,0.005030181086519115,0.0008613619530244928
301,876,4,1,0.004024144869215292,8.036652285963812e-05
301,878,1,1,0.001006036217303823,0.0019611569483349227
301,879,1,1,0.001006036217303823,0.0013554627920693667
301,888,2,1,0.002012072434607646,0.0005395347470207758
301,889,3,1,0.0030181086519114686,0.0009534855665955521
301,907,2,1,0.002012072434607646,0.0002224163297940794
301,915,6,1,0.006036217303822937,0.0
301,924,2,1,0.002012072434607646,0.0004865590151850633
301,928,2,1,0.002012072434607646,0.000815537147474119
301,930,6,1,0.006036217303822937,0.0008644468772295308
301,935,2,1,0.002012072434607646,0.0017509230595518874
301,941,2,1,0.002012072434607646,0.0005215169549625737
301,948,12,1,0.012072434607645875,0.00011916403251059454
301,958,3,1,0.0030181086519114686,0.0005168171718146956
301,960,2,1,0.002012072434607646,0.0018269563812609412
301,974,3,1,0.0030181086519114686,0.00045286556496377595
301,975,3,1,0.0030181086519114686,4.494433219721858e-05
301,980,1,1,0.001006036217303823,0.0008081106347753267
301,981,1,1,0.001006036217303823,0.0011783086079087215
301,986,1,1,0.001006036217303823,0.000674684512768696
301,996,2,1,0.002012072434607646,0.0007669784357704583
301,998,2,1,0.002012072434607646,0.0003445447812097971
301,999,1,1,0.001006036217303823,0.0007497686358038109
301,1006,1,1,0.001006036217303823,0.0011783086079087215
301,1018,1,1,0.001006036217303823,0.0001306298502042697
301,1020,1,1,0.001006036217303823,0.00033863797779192894
301,1021,2,1,0.002012072434607646,0.0013045473057966433
301,1027,3,1,0.0030181086519114686,0.0027404345718914118
301,1029,2,1,0.002012072434607646,0.000720976659191979
301,1040,1,1,0.001006036217303823,2.5262294349125887e-05
301,1042,14,1,0.014084507042253521,0.0
301,1064,1,1,0.001006036217303823,0.0005376425137566346
301,1071,4,1,0.004024144869215292,0.00012197953428104179
301,1078,2,1,0.002012072434607646,0.00040483295701954195
301,1081,1,1,0.001006036217303823,0.0001306298502042697
301,1082,6,1,0.006036217303822937,0.00018296930142156268
301,1090,1,1,0.001006036217303823,9.261318934974281e-05
301,1091,2,1,0.002012072434607646,2.9962888131479057e-05
301,1093,13,1,0.013078470824949699,0.0001290943685531441
301,1094,2,1,0.002012072434607646,0.0008408673835063535
301,1098,1,1,0.001006036217303823,0.0019611569483349227
301,1099,12,1,0.012072434607645875,0.0
301,1101,2,1,0.002012072434607646,0.0015559330937409087
301,1102,8,1,0.008048289738430584,0.0
301,1105,11,1,0.011066398390342052,0.0003936998962506613
301,1107,2,1,0.002012072434607646,5.0524588698251774e-05
301,1112,1,1,0.001006036217303823,0.0009551207310310994
301,1121,1,1,0.001006036217303823,7.477740769940923e-05
301,1128,4,1,0.004024144869215292,0.00010104917739650355
301,1129,2,1,0.002012072434607646,0.0008669538566740952
301,1130,7,1,0.007042253521126761,6.951235229784683e-05
301,1133,2,1,0.002012072434607646,0.0005395347470207758
301,1137,2,1,0.002012072434607646,0.00017317333304719696
301,1143,1,1,0.001006036217303823,0.0008404895918894125
301,1149,1,1,0.001006036217303823,0.0011109577129081046
301,1154,1,1,0.001006036217303823,0.00042043369175317677
301,1160,1,1,0.001006036217303823,0.0014811556860414995
301,1164,1,1,0.001006036217303823,0.0003954602674825207
301,1165,1,1,0.001006036217303823,0.0004077685737370595
301,1168,1,1,0.001006036217303823,0.0010011544237480765
301,1185,3,1,0.0030181086519114686,0.0010159139333757866
301,1208,1,1,0.001006036217303823,0.0008081106347753267
301,1235,2,1,0.002012072434607646,0.0010752850275132693
301,1259,2,1,0.002012072434607646,0.0006988531495310874
301,1261,1,1,0.001006036217303823,0.001052615713936589
301,1272,1,1,0.001006036217303823,0.0002697673735103879
301,1274,2,1,0.002012072434607646,0.0010423063229093067
301,1276,14,1,0.014084507042253521,0.0
301,1281,3,1,0.0030181086519114686,0.0008093021205311636
301,1285,2,1,0.002012072434607646,0.00024811912262391627
301,1313,1,1,0.001006036217303823,0.00017227239060489856
301,1326,2,1,0.002012072434607646,0.000815537147474119
301,1335,5,1,0.005030181086519115,0.0012596579593002716
301,1351,1,1,0.001006036217303823,0.0005211531614546534
301,1359,3,1,0.0030181086519114686,9.148465071078134e-05
301,1364,1,1,0.001006036217303823,0.0013554627920693667
301,1379,3,1,0.0030181086519114686,0.0009534855665955521
301,1382,13,1,0.013078470824949699,0.0
301,1383,4,1,0.004024144869215292,0.00195972639334389
301,1386,2,1,0.002012072434607646,0.002962311372082999
301,1389,2,1,0.002012072434607646,0.0015559330937409087
301,1392,3,1,0.0030181086519114686,0.0008650870471730544
301,1393,3,1,0.0030181086519114686,0.00039188955061280906
301,1400,4,1,0.004024144869215292,0.0009731180303701266
301,1418,2,1,0.002012072434607646,0.0003893665009505461
301,1424,1,1,0.001006036217303823,0.0014811556860414995
301,1425,1,1,0.001006036217303823,0.0005211531614546534
301,1439,5,1,0.005030181086519115,0.0013488368675519395
301,1448,4,1,0.004024144869215292,0.0004962382452478325
301,1452,4,1,0.004024144869215292,0.0022904578065726633
301,1453,5,1,0.005030181086519115,0.002688212568783173
301,1469,1,1,0.001006036217303823,4.9369562321370245e-06
301,1471,1,1,0.001006036217303823,0.0005376425137566346
301,1475,4,1,0.004024144869215292,0.0010077263674402174
301,1494,21,1,0.02112676056338028,0.0
301,1502,5,1,0.005030181086519115,0.0005879330681019943
301,1505,4,1,0.004024144869215292,0.0002531158208146114
301,1511,14,1,0.014084507042253521,0.0004269283699836463
